VIN (1-10),County,City,State
7SAYGDEEXN,King,Seattle,WA
7SAYGDEE4N,King,Bellevue,WA
1C4JJXP63M,Lewis,Curtis,WA
5UXTA6C09N,King,Seattle,WA
JTDKN3DP4C,King,Seattle,WA
YV4ED3UR6M,King,Mercer Island,WA
1G1RD6S51G,Yakima,Yakima,WA
KNDC3DLC2N,Whatcom,Bellingham,WA
5YJSA1E27H,Pierce,Gig Harbor,WA
5YJ3E1EA4J,King,Tukwila,WA
5YJSA1E29J,King,Redmond,WA
JTDKARFP0H,King,Seattle,WA
JTDKARFP4L,Clark,Vancouver,WA
5YJYGDEE1M,Kitsap,Bainbridge Island,WA
1N4AZ0CPXD,King,Renton,WA
7SAYGDEF8P,King,Redmond,WA
1FADP5CU7G,King,Renton,WA
WBY8P2C59K,King,Seattle,WA
5YJ3E1EB3M,King,Seattle,WA
1N4AZ0CP3D,King,Maple Valley,WA
YV4BC0PM3G,King,Kirkland,WA
1N4AZ0CPXG,San Juan,Eastsound,WA
1N4AZ0CPXD,Kitsap,Port Orchard,WA
5YJ3E1EA8N,King,Seatac,WA
YV4ED3GB4N,Snohomish,Brier,WA
KL8CK6S02F,King,Redmond,WA
5YJ3E1EA2L,King,Maple Valley,WA
5YJYGDEE7M,Snohomish,Bothell,WA
JN1AZ0CP0B,Clark,Vancouver,WA
1G1RC6S5XH,Clark,Battle Ground,WA
1G1RB6S53H,Snohomish,Granite Falls,WA
WBY1Z4C51E,King,Seattle,WA
5YJ3E1EA1L,Snohomish,Mill Creek,WA
WA1VABGEXK,King,Seattle,WA
1FADP5CU8D,King,Seattle,WA
1G1RB6E4XD,Kitsap,Poulsbo,WA
1G1FZ6S07L,Snohomish,Lake Stevens,WA
WBY8P4C55K,King,Seattle,WA
1N4AZ1CP3J,Kitsap,Port Orchard,WA
1FADP5EU6H,Pierce,Edgewood,WA
7SAYGDEF0N,King,Kirkland,WA
WMW13DJ0XP,King,Sammamish,WA
WA12ABGE2L,King,Seattle,WA
KNDCE3LG7K,Pierce,Tacoma,WA
JTMEB3FV5N,Pierce,Puyallup,WA
5YJXCBE22G,Pierce,Tacoma,WA
5YJ3E1EA3L,Skagit,Mount Vernon,WA
WB523CF05P,King,Sammamish,WA
7SAYGDEE0P,Pierce,Bonney Lake,WA
1N4AZ1CP2J,King,Vashon,WA
1C4JJXR6XM,King,Seattle,WA
JTDKN3DP8F,King,Covington,WA
1G1RD6E47F,King,Enumclaw,WA
WVGUNPE21M,Clark,Vancouver,WA
7SAYGDEE0P,King,Sammamish,WA
JHMZC5F38J,King,Kent,WA
5YJ3E1EB8L,Snohomish,Snohomish,WA
5YJ3E1EA8J,Snohomish,Everett,WA
5YJSA1E23J,King,Seattle,WA
5YJ3E1EB3L,Walla Walla,Walla Walla,WA
5YJ3E1EB6K,King,Seattle,WA
7SAYGAEE2N,King,Auburn,WA
2C4RC1S71M,Pierce,University Place,WA
KNDCM3LD3J,King,Seattle,WA
7SAYGDEE2N,King,Redmond,WA
WBY1Z2C59E,King,Renton,WA
5YJSA1E21J,Benton,Richland,WA
1G1RC6S59H,Clark,Vancouver,WA
5YJ3E1EA9K,Benton,Kennewick,WA
1N4BZ0CP8G,King,Seattle,WA
3C3CFFGE3F,King,Burien,WA
5YJYGDEEXM,King,Woodinville,WA
YV4BR0CL4K,King,Seattle,WA
5YJ3E1EB5J,King,Seattle,WA
WBY1Z2C52F,Cowlitz,Longview,WA
5YJ3E1EAXJ,King,Seattle,WA
5YJ3E1EB3M,King,Shoreline,WA
1FT6W1EV5N,Benton,Richland,WA
JN1AZ0CP1C,Cowlitz,Longview,WA
5YJYGAEE7M,Snohomish,Bothell,WA
5YJYGDEE7L,Jefferson,Port Townsend,WA
7SAYGAEE5N,King,Redmond,WA
1N4AZ0CP9D,King,Kenmore,WA
5YJSA1E23H,King,Kent,WA
5YJYGDEDXM,Spokane,Spokane,WA
5YJ3E1EBXL,Spokane,Cheney,WA
5YJ3E1EB7N,Snohomish,Marysville,WA
5YJ3E1EBXJ,Snohomish,Arlington,WA
1N4BZ1CP0K,King,Redmond,WA
1N4AZ1CP1J,Kitsap,Port Orchard,WA
JTDKARFP4H,Snohomish,Everett,WA
5YJ3E1EA7M,King,Kent,WA
1N4AZ0CP9E,King,Federal Way,WA
1G1RB6S52H,Island,Oak Harbor,WA
1N4AZ0CP1D,Thurston,Olympia,WA
5YJSA1H2XF,Pierce,South Hill,WA
3FA6P0PU2D,Spokane,Spokane,WA
5YJ3E1EA6L,Snohomish,Bothell,WA
5YJ3E1EB9N,Snohomish,Marysville,WA
5YJYGDEEXM,Spokane,Spokane Valley,WA
5YJYGDEE9L,Snohomish,Brier,WA
5YJ3E1EC7L,King,Mercer Island,WA
5YJ3E1EA6J,Thurston,Lacey,WA
7SAYGDEE3N,King,Kirkland,WA
5YJ3E1EB6N,Clallam,Sequim,WA
3C3CFFGE5F,Skagit,Anacortes,WA
5YJ3E1EA1J,King,Bellevue,WA
5YJ3E1EB6L,King,Kirkland,WA
1G1RD6E43D,King,Seattle,WA
1G1RB6E47D,Pierce,Roy,WA
1G1FZ6S01M,King,Seattle,WA
7SAYGDEE2N,King,Auburn,WA
JHMZC5F19J,King,Redmond,WA
5YJXCBE21J,King,Woodinville,WA
1FAHP3R42C,Snohomish,Monroe,WA
7SAYGDEE3N,King,Seatac,WA
WBY7Z2C55J,King,Bellevue,WA
WBY1Z2C55F,King,Shoreline,WA
WA1F2AFYXM,King,Kirkland,WA
YV4BC0PK7G,Clark,Vancouver,WA
5YJ3E1EA9L,Snohomish,Snohomish,WA
5YJ3E1EA2L,King,Seattle,WA
5YJYGDEE4M,Yakima,Selah,WA
7SAYGDEE2N,King,Redmond,WA
JN1AZ0CP9C,Clark,Vancouver,WA
YV4BR0DL1M,Spokane,Nine Mile Falls,WA
7SAYGDEF8N,King,Renton,WA
1G1FW6S08P,Kitsap,Bainbridge Island,WA
7SAYGDEF3N,Thurston,Olympia,WA
1G1RC6S57G,Whatcom,Bellingham,WA
5YJ3E1EA5L,Spokane,Spokane,WA
7SAYGDEE9N,King,Seattle,WA
3C3CFFGE7H,King,Redmond,WA
3FMTK3SU6M,Snohomish,Snohomish,WA
KNDC3DLC5N,Kitsap,Port Orchard,WA
JTMAB3FV1N,Kitsap,Bainbridge Island,WA
LPSED3KA2N,King,Sammamish,WA
5YJ3E1EA9L,Snohomish,Everett,WA
1N4AZ1CP2K,King,Seattle,WA
1G1RA6E46D,King,Mercer Island,WA
JTDKARFP6H,Clallam,Sequim,WA
WVWPR7AU8H,King,Sammamish,WA
WA1VABGE5N,Walla Walla,Walla Walla,WA
3FA6P0SU1F,Pierce,Lakewood,WA
5YJ3E1EA7L,Snohomish,Everett,WA
5YJYGDEE2L,King,Seatac,WA
5YJYGDEE7L,King,Renton,WA
7SAYGAEE9N,Snohomish,Mill Creek,WA
1G1FX6S09J,King,Seattle,WA
7SAYGAEE6N,Island,Oak Harbor,WA
WA11ABGE2N,Spokane,Veradale,WA
WAUEJBFW6N,San Juan,Friday Harbor,WA
1G1RD6E4XE,King,Bothell,WA
5YJ3E1EB4M,King,Bellevue,WA
1N4BZ0CP8H,Spokane,Spokane,WA
1G1FY6S04N,Kitsap,Port Orchard,WA
KNDC3DLCXN,Snohomish,Mountlake Terrace,WA
5YJYGDEE8L,King,Sammamish,WA
1G1RB6S58H,King,Seattle,WA
1FADP3R41J,Clark,Vancouver,WA
WP0AH2A70J,King,Bellevue,WA
1C4JJXR66M,King,Duvall,WA
5YJSA1H42F,Clark,Vancouver,WA
7SAYGDEE3N,King,Seattle,WA
1FADP5EUXH,King,Mercer Island,WA
JTDKN3DP5F,Thurston,Olympia,WA
5YJSA1DN6D,Yakima,Yakima,WA
1N4AZ1CV9N,Snohomish,Everett,WA
1G1RA6S55H,King,Seattle,WA
7FCEHDB77N,Pierce,Lakewood,WA
1G1FW6S06H,Pierce,Tacoma,WA
5YJ3E1EB2N,Thurston,Olympia,WA
1G1RC6S53J,King,Burien,WA
KM8KMDAF8N,Clark,Vancouver,WA
5YJSA1E5XN,Chelan,Chelan,WA
5YJXCDE26J,Yakima,Grandview,WA
5YJYGDEE5M,Island,Camano Island,WA
5YJSA1E67N,Kitsap,Bremerton,WA
5YJXCDE20J,King,Sammamish,WA
5YJ3E1EC4M,Snohomish,Everett,WA
7SAYGDEE7N,King,North Bend,WA
5YJSA1H15E,Snohomish,Edmonds,WA
YV4BR0DMXJ,King,Seattle,WA
1N4BZ0CPXH,Whatcom,Bellingham,WA
7SAYGDEE8N,Clark,Vancouver,WA
WMW13DJ02N,Pierce,Tacoma,WA
1G1FZ6S0XK,Kitsap,Bremerton,WA
5YJXCAE28J,King,Bellevue,WA
1G1RC6S52H,Cowlitz,Longview,WA
3C3CFFGE1J,King,Seattle,WA
5YJXCBE45G,Clark,Vancouver,WA
1G1RD6E41B,Snohomish,Monroe,WA
1N4AZ1CP9J,Thurston,Olympia,WA
5YJ3E1EB9K,King,Bellevue,WA
WAUUPBFF8G,King,Newcastle,WA
5YJYGDEE7M,Snohomish,Lynnwood,WA
JTDKARFP4H,Clark,Vancouver,WA
5YJSA1E25J,King,Burien,WA
5YJ3E1EB9N,Whatcom,Lynden,WA
1N4AZ0CP9D,King,Seattle,WA
JTMFB3FV2M,Cowlitz,Longview,WA
1N4AZ0CP8D,Snohomish,Lynnwood,WA
WBA8E1C32H,King,Mercer Island,WA
JHMCR5F79E,Thurston,Olympia,WA
5YJ3E1EA4J,King,Renton,WA
1G1FZ6S02K,King,Bellevue,WA
JTDKARFP2J,Snohomish,Snohomish,WA
1N4AZ0CP2D,King,Bellevue,WA
5YJ3E1EA7N,King,Seatac,WA
1FADP5CU9F,Pierce,Tacoma,WA
WP0AC2Y10L,King,Auburn,WA
1N4BZ1DV9N,King,Duvall,WA
5YJ3E1EB8N,King,Covington,WA
WVGRMPE28M,Orange,Irvine,CA
5YJYGDEE7M,King,Shoreline,WA
WVGUNPE20N,Pierce,Fox Island,WA
JN1AZ0CPXC,Pierce,Lake Tapps,WA
5YJYGDEE4L,King,Bellevue,WA
5YJ3E1EB7L,King,Renton,WA
5YJ3E1EA2K,King,Bellevue,WA
5YJSA1E22K,Kitsap,Poulsbo,WA
7FCTGAALXN,King,Bellevue,WA
JHMZC5F39J,King,Bellevue,WA
1N4AZ0CP2F,King,Seattle,WA
5YJ3E1EB9N,Benton,Richland,WA
1N4AZ0CP1G,King,Bellevue,WA
YV4ED3UR1M,Kitsap,Bainbridge Island,WA
5YJ3E1EA4J,Snohomish,Bothell,WA
1G1FW6S00J,King,Bellevue,WA
5YJ3E1EB9N,King,Seattle,WA
JA4J24A50K,Pierce,Buckley,WA
5YJSA1E53N,King,Sammamish,WA
5YJ3E1EB3N,Clallam,Forks,WA
5YJXCBE28H,Clark,Vancouver,WA
5YJ3E1EC3N,King,Kent,WA
5YJ3E1EB3K,King,Renton,WA
5YJ3E1EBXN,King,Renton,WA
1FT6W1EV8N,Snohomish,Everett,WA
5YJ3E1EB2J,Pierce,Puyallup,WA
1G1RA6E49C,King,Kent,WA
3FMTK1RM3M,Walla Walla,Walla Walla,WA
JTDKARFP0H,King,Bellevue,WA
1N4AZ0CP3D,Clark,Vancouver,WA
5YJSA1CN2C,King,Seattle,WA
5YJYGDEEXL,Kitsap,Port Orchard,WA
1N4AZ0CPXG,King,Redmond,WA
5YJ3E1EB7J,King,Woodinville,WA
YV4H60DL3N,Snohomish,Arlington,WA
SALWV2RY9L,King,Bellevue,WA
5YJYGDEE0L,Snohomish,Edmonds,WA
5YJSA1H13E,King,Kirkland,WA
JTDKARFP3J,Asotin,Clarkston,WA
1G1FZ6S07K,Pierce,Tacoma,WA
5YJ3E1EB8M,King,Issaquah,WA
7SAYGDEE0N,Snohomish,Lynnwood,WA
WP0AA2Y14M,King,Bellevue,WA
5UXKT0C56G,King,Newcastle,WA
5YJYGAEE5M,King,Kenmore,WA
WAUSPBFF1H,King,Seattle,WA
1G1FX6S03H,King,Seattle,WA
KNDPZDAHXP,Pierce,Tacoma,WA
KNDCD3LD0J,Grays Harbor,Ocean Shores,WA
LPSED3KA8N,Whatcom,Everson,WA
5YJ3E1EA0J,Island,Freeland,WA
5YJXCAE25H,King,Bellevue,WA
7SAYGDEE5N,King,Seattle,WA
WBY8P4C50K,Snohomish,Edmonds,WA
5YJYGDEE8M,Clark,Camas,WA
WVGGNPE28N,King,Shoreline,WA
5YJ3E1EB2L,Clark,Vancouver,WA
5UXTS1C05M,Clark,Camas,WA
5YJ3E1EA8K,King,Kirkland,WA
7FCTGAAA8N,King,Sammamish,WA
5YJXCAE23H,Clark,Camas,WA
7SAYGDEE2N,King,Carnation,WA
5YJ3E1EB2N,King,Bellevue,WA
1FADP5FU4H,Clark,Vancouver,WA
5YJ3E1EA6K,King,Redmond,WA
3FMTK3SUXM,Pierce,South Hill,WA
KNDCC3LG0K,Thurston,Olympia,WA
5YJ3E1EA4N,Pierce,Edgewood,WA
5YJ3E1EB5J,Pierce,Gig Harbor,WA
7SAYGDEF4N,Okanogan,Oroville,WA
JN1AZ0CP0B,King,Seattle,WA
3FMTK3SU5N,Franklin,Pasco,WA
1N4AZ1CP5K,Clark,Vancouver,WA
7SAYGDEF1N,Snohomish,Brier,WA
5YJ3E1EC4L,King,Bellevue,WA
WVGDMPE26M,King,Bellevue,WA
5YJSA1E24G,King,Sammamish,WA
5YJ3E1EA7J,King,Bothell,WA
KL8CL6S0XF,Clark,Vancouver,WA
1C4JJXR62M,Clark,Vancouver,WA
1G1RD6E47B,Whatcom,Bellingham,WA
5YJ3E1EC9N,King,Auburn,WA
WVGRMPE20N,Whatcom,Bellingham,WA
5YJ3E1EB8K,King,Redmond,WA
7SAYGDEF2N,Clallam,Port Angeles,WA
1G1FZ6S04N,Spokane,Cheney,WA
1N4AZ0CP5D,Kitsap,Bainbridge Island,WA
5YJ3E1EB3J,Snohomish,Bothell,WA
1N4AZ0CP2E,King,Kent,WA
1N4AZ0CP0F,King,Bellevue,WA
5UXKT0C52J,Spokane,Spokane,WA
1N4AZ0CP2D,King,Seattle,WA
5YJYGDEFXM,King,Kenmore,WA
1G1RB6S51J,King,Seattle,WA
5YJSA1CN5D,King,Seattle,WA
5YJ3E1EB9N,Snohomish,Snohomish,WA
1N4BZ1DVXN,King,Maple Valley,WA
5YJ3E1EB8L,King,Renton,WA
KNDCC3LG5N,Thurston,Olympia,WA
1G1FY6S05K,King,Seattle,WA
JTDKARFP2J,King,Seattle,WA
7SAYGAEE3N,Snohomish,Stanwood,WA
5YJSA1E25F,King,Seattle,WA
5YJ3E1EBXL,King,Bellevue,WA
5YJSA1DN3D,Snohomish,Lynnwood,WA
5YJYGDEE0L,King,Seattle,WA
2C4RC1S7XN,King,Tukwila,WA
7SAYGDEE7N,Snohomish,Snohomish,WA
5UXKT0C57G,King,Seattle,WA
1G1RD6E45C,Spokane,Medical Lake,WA
3FMTK3RM0M,Kittitas,Snoqualmie Pass,WA
JN1AZ0CP4C,King,Renton,WA
1G1FY6S06K,King,Seattle,WA
5YJ3E1EB8J,King,Renton,WA
7FCEHDB72N,Pierce,Lakewood,WA
7SAYGDEE8N,King,Bothell,WA
5YJ3E1EB9M,King,Issaquah,WA
5YJ3E1EA5M,King,Seattle,WA
JN1AZ0CP8B,Kitsap,Bremerton,WA
5YJYGDEE0M,King,Kirkland,WA
5YJ3E1EA4J,King,Seattle,WA
WBY1Z2C56E,King,Auburn,WA
7SAYGDEE3N,King,Shoreline,WA
5YJ3E1EB8N,Clark,Vancouver,WA
7SAYGDEF1N,Snohomish,Monroe,WA
5YJ3E1EC5N,Pierce,Tacoma,WA
5YJ3E1EB6J,King,Seattle,WA
5LMTJ5DZ7N,Chelan,Wenatchee,WA
5YJYGDEE6M,King,Seattle,WA
KM8KMDAF8N,King,Seattle,WA
KNDC3DLC1N,King,Seattle,WA
JTDKARFP5H,King,Seattle,WA
YV4H60CMXN,King,Seattle,WA
1N4AZ0CP7D,Island,Oak Harbor,WA
1N4AZ1CP8J,King,Seattle,WA
5YJSA1E23H,King,Shoreline,WA
5YJYGDEE2M,Klickitat,White Salmon,WA
1N4AZ0CP2F,King,Seattle,WA
3FMTK3SU5M,Clark,Camas,WA
5YJ3E1EA0L,King,Federal Way,WA
KNDC34LB1N,Pierce,Bonney Lake,WA
1N4BZ1CP9K,Spokane,Valleyford,WA
WBY1Z4C5XE,Pierce,Lakewood,WA
5YJYGAEE8M,Spokane,Spokane,WA
5YJSA1E20H,King,Renton,WA
WBY7Z4C50J,Pierce,South Hill,WA
3FA6P0PU0G,Franklin,Pasco,WA
JTDKARFP9J,King,Shoreline,WA
5UXKT0C52J,Cowlitz,Longview,WA
5YJ3E1EB8N,Snohomish,Everett,WA
7FCTGAAL3N,Whatcom,Bellingham,WA
3C3CFFGE0F,Snohomish,Bothell,WA
7SAYGDEFXN,King,Renton,WA
JHMZC5F13J,King,Newcastle,WA
5YJXCAE2XL,King,Issaquah,WA
JTDKARFPXL,Snohomish,Snohomish,WA
KNDCE3LG6L,King,Seattle,WA
7SAYGDEF9N,King,Seattle,WA
5YJXCBE25J,Clark,Vancouver,WA
5YJ3E1EA7L,King,Seattle,WA
5YJ3E1EB5M,King,Seattle,WA
5YJYGDEEXL,King,Seattle,WA
1N4AZ0CP0D,Clark,Vancouver,WA
1G1RB6E45D,King,Woodinville,WA
1G1FX6S05H,King,Kenmore,WA
5YJ3E1EA5L,Pierce,Bonney Lake,WA
WVGTMPE24M,Mason,Union,WA
1N4AZ0CP1E,King,Seattle,WA
7SAXCDE57N,King,Redmond,WA
3FMTK3R71N,Snohomish,Bothell,WA
JTDKARFP5H,Snohomish,Snohomish,WA
1N4AZ0CP6G,Clark,Vancouver,WA
WA1F2AFYXN,King,Seattle,WA
5YJ3E1EB7M,Pierce,Gig Harbor,WA
5YJ3E1EA4J,King,Woodinville,WA
5YJ3E1EB6N,Clark,Ridgefield,WA
5YJ3E1EB6N,Snohomish,Lynnwood,WA
JTDKARFP7J,Snohomish,Lake Stevens,WA
7SAYGDEE3N,King,Bellevue,WA
WP0AD2A72F,Kitsap,Bainbridge Island,WA
1N4AZ1CP6J,Pierce,Tacoma,WA
1N4AZ1CP6J,Pierce,Tacoma,WA
5YJYGDEE5L,King,Seattle,WA
KNDCC3LD8J,Whatcom,Bellingham,WA
5YJ3E1EC4L,King,Renton,WA
WA1LABGE1M,Spokane,Spokane,WA
JTDKN3DPXD,Clallam,Port Angeles,WA
WVGUNPE26N,Clark,Vancouver,WA
7SAYGDEE2N,Island,Camano Island,WA
5YJSA1E22H,King,Bellevue,WA
YV4BR0DM8N,King,Seattle,WA
KNDC3DLC9N,Clark,Battle Ground,WA
WVWPR7AU4K,Snohomish,Marysville,WA
1G1RC6S55G,King,Bothell,WA
2C4RC1H71L,Thurston,Olympia,WA
5YJ3E1EAXK,King,Sammamish,WA
5YJ3E1EC1L,Thurston,Olympia,WA
1N4AZ1BV4N,King,Bellevue,WA
7SAYGAEE2N,King,Seattle,WA
5YJYGDEE5M,Clark,Vancouver,WA
1G1RD6E42E,Kitsap,Olalla,WA
7SAYGDEE4N,Franklin,Pasco,WA
5YJ3E1EB0K,King,Seattle,WA
1G1RD6E40F,Clark,Vancouver,WA
1G1FY6S05M,Grays Harbor,Montesano,WA
2C4RC1L72M,King,Seattle,WA
5YJYGAEE2M,King,Seattle,WA
5YJSA1CG8D,San Juan,Friday Harbor,WA
WVGTMPE24N,Snohomish,Lynnwood,WA
5YJYGDEF4M,King,Shoreline,WA
7SAYGDEEXN,King,Seatac,WA
7SAYGDEFXN,Pierce,Puyallup,WA
5YJYGDEE6M,King,Issaquah,WA
5YJ3E1EA9N,Snohomish,Lynnwood,WA
WP1AE2A22G,King,Bellevue,WA
5YJ3E1EB2K,Snohomish,Bothell,WA
5YJ3E1EB6J,King,Woodinville,WA
5YJYGDEE3L,King,Seattle,WA
5YJ3E1EA7K,King,Seattle,WA
5YJ3E1EB3N,King,Federal Way,WA
KNDCC3LG6N,Snohomish,Mill Creek,WA
JN1AZ0CP6C,King,Seattle,WA
5YJ3E1EB7N,King,Renton,WA
JN1AZ0CP4B,Kitsap,Kingston,WA
1N4AZ0CP9E,Clark,Vancouver,WA
WVGUNPE22M,Klickitat,White Salmon,WA
WVGDMPE25M,Spokane,Spokane,WA
5YJXCAE2XG,Whatcom,Bellingham,WA
5YJYGDEE5L,Pierce,Tacoma,WA
7SAYGAEE5P,King,Renton,WA
3FA6P0SUXG,Clallam,Forks,WA
3FA6P0SU2G,King,Renton,WA
1N4AZ1BV9N,Jefferson,Port Townsend,WA
JN1AZ0CP7C,Snohomish,Edmonds,WA
5YJ3E1EB9K,Spokane,Spokane,WA
3MW5P9J08N,Snohomish,Lynnwood,WA
5YJ3E1EB9L,King,Bellevue,WA
7SAYGDEE7N,King,Burien,WA
7SAYGDEF3N,Pierce,Lake Tapps,WA
WBY1Z4C52G,King,Redmond,WA
5YJ3E1EB6N,Pacific,Surfside,WA
5YJ3E1EB7N,King,Kent,WA
1G1FY6S04L,Island,Camano Island,WA
5YJ3E1EA6K,Snohomish,Edmonds,WA
5YJSA1E48L,Pierce,Tacoma,WA
WVWKR7AU8K,King,Seattle,WA
7SAYGDEF3N,Snohomish,Mill Creek,WA
1G1RC6S52J,Clark,Vancouver,WA
1G1RB6E49F,King,Kent,WA
KNDC3DLC6N,King,Seattle,WA
5YJSA1E2XG,Clark,Vancouver,WA
5YJSA1E4XG,Clark,Vancouver,WA
WBY1Z8C30H,Snohomish,Everett,WA
1N4BZ0CP1H,King,Seattle,WA
5YJ3E1EA3L,King,Redmond,WA
KNDJP3AE6F,King,Shoreline,WA
JN1AZ0CP5B,King,Federal Way,WA
7SAYGAEE9N,Pierce,Roy,WA
1G1RH6E46D,Whatcom,Blaine,WA
7SAYGDEEXN,Snohomish,Mill Creek,WA
3C3CFFGE3J,Snohomish,Monroe,WA
5YJ3E1EB0N,King,Renton,WA
5UXTA6C0XN,King,Seattle,WA
5UXTS1C00L,King,Redmond,WA
5YJ3E1EB1L,King,Bellevue,WA
YV4BR0DL0M,King,North Bend,WA
5YJ3E1EA7L,King,Seattle,WA
1G1RD6E43C,Jefferson,Brinnon,WA
1G1RC6E45C,Yakima,Naches,WA
KNDCE3LG7L,King,Bellevue,WA
5YJYGDEE6M,King,Duvall,WA
5YJSA1DP5D,Snohomish,Everett,WA
WA1VAAGE1M,Pierce,Gig Harbor,WA
1G1RA6E40D,Spokane,Spokane,WA
WVGGNPE26N,Kitsap,Poulsbo,WA
5YJ3E1EB6M,King,Ravensdale,WA
5YJ3E1EBXK,King,Duvall,WA
WVGRMPE25N,Jefferson,Port Townsend,WA
7SAYGDEE2P,King,Redmond,WA
KNDCC3LG9L,Island,Langley,WA
5YJ3E1EB7M,King,Seattle,WA
WA1AAAGE3M,King,Seattle,WA
1N4AZ1CP8J,King,Seattle,WA
7SAYGDEE4N,Snohomish,Lynnwood,WA
5YJYGAEEXM,King,Auburn,WA
1N4AZ1CP0K,Grays Harbor,Aberdeen,WA
3FA6P0SU4G,Snohomish,Monroe,WA
5YJ3E1EAXM,King,Redmond,WA
1N4AZ0CP0D,Benton,Kennewick,WA
5YJ3E1EA1K,Hennepin,Minneapolis,MN
1N4AZ0CPXD,Snohomish,Lynnwood,WA
YV4BR0DM9M,King,Seattle,WA
5YJ3E1EA5M,King,Bellevue,WA
1N4AZ1CP7K,King,Bellevue,WA
LPSED3KA0N,King,Woodinville,WA
5YJXCAE27M,King,Kent,WA
1G1RC6S52H,Grant,Moses Lake,WA
1N4AZ0CP4F,King,Renton,WA
5YJ3E1EA2L,King,Seattle,WA
1G1FY6S02K,King,Shoreline,WA
WVWKP7AU7G,King,Bellevue,WA
LPSED3KA3N,Clark,Vancouver,WA
7SAYGDEEXN,Pierce,Bonney Lake,WA
5YJ3E1EA3J,King,Seattle,WA
1G1FX6S08H,King,Seattle,WA
5YJSA1H28F,Pierce,Tacoma,WA
5YJ3E1EB6J,King,Seattle,WA
5YJYGDEE9M,King,Seattle,WA
1N4BZ1CV8M,King,Sammamish,WA
KNDC3DLC2N,Kittitas,Cle Elum,WA
5YJ3E1EB7J,Snohomish,Edmonds,WA
1N4AZ1CPXJ,King,Shoreline,WA
JTDKARFPXH,King,Auburn,WA
2C4RC1N73J,King,Kent,WA
1G1FX6S09H,Okanogan,Twisp,WA
JTMEB3FV7N,King,Seattle,WA
LPSED3KA9N,King,Auburn,WA
JTMFB3FV9M,Spokane,Deer Park,WA
1N4AZ0CP4G,King,Woodinville,WA
5YJYGDEE4M,Snohomish,Snohomish,WA
3FA6P0PU6H,Kittitas,Ellensburg,WA
7SAYGAEE4N,King,Issaquah,WA
KNDCC3LG9N,Kitsap,Bainbridge Island,WA
2C4RC1N73J,Pierce,Edgewood,WA
5YJYGDEE6M,King,Sammamish,WA
1N4AZ0CPXF,King,Issaquah,WA
5YJSA1E2XG,Pierce,Gig Harbor,WA
7SAYGDEF1N,Franklin,Eltopia,WA
1G1FZ6S07N,Snohomish,Lynnwood,WA
5YJYGDEF8M,King,Seattle,WA
5YJ3E1EB5J,Pierce,Tacoma,WA
1N4AZ0CP9F,Pierce,Roy,WA
5UXTA6C0XN,Snohomish,Edmonds,WA
WP0AA2Y17N,King,Kent,WA
JTDKARFP9J,Mason,Belfair,WA
1N4AZ1CP7J,King,Redmond,WA
YV4BR0CL6K,King,Seattle,WA
5YJSA1H49F,King,Auburn,WA
5YJSA1E23G,Skagit,Anacortes,WA
1C4JJXR61N,King,Maple Valley,WA
2C4RC1N7XH,Clark,Camas,WA
5YJSA1H21F,King,Seattle,WA
WA1VABGEXK,King,Ravensdale,WA
5YJ3E1EBXJ,Clark,Ridgefield,WA
SADHD2S11K,King,Kirkland,WA
5YJ3E1EC4N,King,Kirkland,WA
JTDKARFP9H,King,Seattle,WA
JTMEB3FV8M,Clark,Vancouver,WA
5YJ3E1EA5K,King,Shoreline,WA
1N4BZ0CP1H,King,Bellevue,WA
7SAYGDEE9P,Clark,Vancouver,WA
3FA6P0SU4K,Kitsap,Bremerton,WA
5YJ3E1EB6K,King,Kirkland,WA
JTDKARFP2H,King,Redmond,WA
KNDCM3LD1N,Snohomish,Everett,WA
5YJYGDEE8L,King,Bellevue,WA
5YJ3E1EB7N,King,Renton,WA
WBY8P4C54K,King,Seattle,WA
1N4AZ0CP4F,King,Bellevue,WA
1N4AZ0CP6D,King,Seattle,WA
5YJ3E1EB9M,Thurston,Olympia,WA
5YJXCAE2XL,King,Sammamish,WA
5YJ3E1EA4K,King,Bellevue,WA
YV4ED3UR1N,King,Redmond,WA
1G1FX6S05J,King,Shoreline,WA
5YJYGAEE1M,King,Seattle,WA
5YJSA1E25G,King,Bellevue,WA
5YJSA1E55M,King,Black Diamond,WA
5YJ3E1EB9J,King,Seattle,WA
KNDRMDLH7N,Pierce,Bonney Lake,WA
1FADP5CU3D,King,Issaquah,WA
JN1AZ0CP6B,King,Seattle,WA
5YJ3E1EC7M,Pierce,Tacoma,WA
1N4AZ0CP9D,Whatcom,Bellingham,WA
KM8K53AG9M,King,Seattle,WA
JN1AZ0CP7B,Whatcom,Bellingham,WA
1G1FZ6S01K,Thurston,Olympia,WA
5YJYGDEEXM,Skagit,Anacortes,WA
YV4H60DM4N,Island,Oak Harbor,WA
7SAYGDEFXN,Snohomish,Monroe,WA
5YJSA1E26L,Snohomish,Mukilteo,WA
5YJ3E1EA2M,King,Kirkland,WA
5YJYGAEE5M,King,Lake Forest Park,WA
5YJ3E1EB5N,King,Seatac,WA
5YJ3E1EA2H,Snohomish,Bothell,WA
KNDCE3LG1K,Snohomish,Mountlake Terrace,WA
JTMAB3FV3M,King,Seattle,WA
2C4RC1S78N,King,Tukwila,WA
